['media_451348_frame_779.jpeg', '0.321216617210683', '0.397891963109354', '0.0652818991097923', '0.100131752305666', 'Poecilosclerida']
['media_447315_frame_7342.jpeg', '0.716710880882471', '0.471857947504145', '0.0504356304034918', '0.10004895052334', 'narella sp.']
['media_447315_frame_7342.jpeg', '0.859749653200095', '0.535753476565206', '0.032784736317427', '0.0645404860346197', 'narella sp.']
['media_447315_frame_7342.jpeg', '0.904247650697094', '0.697127085991115', '0.0493523376758164', '0.131490602984342', 'narella sp.']
['media_447315_frame_7577.jpeg', '0.287123004825538', '0.82970297029703', '0.109231161841128', '0.156408140814081', 'narella sp.']
['media_447315_frame_7577.jpeg', '0.361915367483296', '0.881068940227356', '0.0557976057906458', '0.118931059772644', 'narella sp.']
['media_450476_frame_989.jpeg', '0.508137309583528', '0.483168316831683', '0.0359987904248366', '0.108498349834983', 'narella sp.']
['media_450476_frame_989.jpeg', '0.423231150921057', '0.489047984617555', '0.0289134913332575', '0.0580963958454273', 'narella sp.']
['media_450476_frame_989.jpeg', '0.375804698516953', '0.456465398709532', '0.0260533670157886', '0.0656566753118289', 'narella sp.']
['media_450476_frame_989.jpeg', '0.283690631551397', '0.765552832510974', '0.0331112076247606', '0.0731111449978881', 'narella sp.']
['media_450476_frame_989.jpeg', '0.291990754634154', '0.663044799529458', '0.0352192563277061', '0.111361141064602', 'narella sp.']
['media_450476_frame_989.jpeg', '0.459834868831385', '0.399449073620233', '0.0240309234732219', '0.0953359147795968', 'narella sp.']
['media_450476_frame_989.jpeg', '0.436269060006032', '0.411483187922753', '0.0216081929518785', '0.0653975100480345', 'narella sp.']
['media_450476_frame_989.jpeg', '0.557563466656447', '0.338767086852616', '0.0478894961297056', '0.0868109325600694', 'narella sp.']
['media_450476_frame_989.jpeg', '0.645377112174078', '0.300050933036098', '0.0275466734170569', '0.0820867411732005', 'narella sp.']
['media_450476_frame_989.jpeg', '0.428231979404606', '0.340237231643957', '0.0243663228137406', '0.060307322811489', 'narella sp.']
['media_450476_frame_989.jpeg', '0.458230323809984', '0.30434761297912', '0.0218278304244832', '0.0874144691696892', 'narella sp.']
['media_450476_frame_989.jpeg', '0.15462286145822', '0.566464398915139', '0.0464000956684191', '0.104087997908702', 'narella sp.']
['media_450476_frame_989.jpeg', '0.252063604995655', '0.475350722595178', '0.0438528177802576', '0.0887585150612607', 'narella sp.']
['media_450476_frame_989.jpeg', '0.0807517711668614', '0.724721079047766', '0.0596549519735468', '0.0698770719343662', 'narella sp.']
['media_450476_frame_989.jpeg', '0.0917949579566094', '0.675155796894627', '0.0343945315729357', '0.0522011166936887', 'narella sp.']
['media_450476_frame_989.jpeg', '0.0502061242591596', '0.716670190908285', '0.0526347781323009', '0.103432099841203', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.0456570155902004', '0.566336633663366', '0.0501763177431329', '0.156811514484782', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.3905619371101', '0.661934650560766', '0.0611347249052261', '0.0893316558538264', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.430769205530561', '0.690364633823118', '0.0420583990469335', '0.0638197907921828', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.539632281348224', '0.62449028236157', '0.0534781167345137', '0.0881920167325374', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.374207970224934', '0.491306807248382', '0.0598208096614444', '0.138143743623537', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.439329032141006', '0.579367709048133', '0.0558697193204509', '0.0888501127340457', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.517579173249389', '0.627539456915989', '0.0502064078451733', '0.0902328203117341', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.430905362750107', '0.71756577640903', '0.0318160141949328', '0.0730439677337011', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.43573052340642', '0.765675521037056', '0.0537328041693974', '0.0675885217038516', 'narella sp.']
['media_450476_frame_5629.jpeg', '0.371184665769191', '0.87186065552688', '0.0557788453344576', '0.0682104309808493', 'narella sp.']
['media_450476_frame_6007.jpeg', '0.379449808966721', '0.846144495637683', '0.0417666396710693', '0.0936116466432121', 'narella sp.']
['media_450476_frame_6007.jpeg', '0.213357097269689', '0.564701499852956', '0.0466788689157767', '0.0861180821052402', 'narella sp.']
['media_450476_frame_6007.jpeg', '0.227170702380795', '0.708353247866041', '0.0302534890654736', '0.0886719166966202', 'narella sp.']
['media_450476_frame_6007.jpeg', '0.112795481751102', '0.688339523721349', '0.022987450932445', '0.116289234534014', 'narella sp.']
['media_450476_frame_6604.jpeg', '0.347438752783964', '0.336633663366337', '0.0421445805493689', '0.0828107810781078', 'narella sp.']
['media_450459_frame_1348.jpeg', '0.791431542326592', '0.633243799627488', '0.0197307078174392', '0.0493671281319551', 'narella sp.']
['media_450459_frame_1348.jpeg', '0.872738006160695', '0.836008888017515', '0.026723473149037', '0.113147785075537', 'narella sp.']
['media_450459_frame_7837.jpeg', '0.726184484348623', '0.867150279384374', '0.0258115872891604', '0.0545347224491426', 'Animalia ']
['media_450473_frame_839.jpeg', '0.819599109131403', '0.401980198019802', '0.0767550575352634', '0.135056839017235', 'narella sp.']
['media_450473_frame_839.jpeg', '0.519394978871219', '0.210263679214456', '0.0408155113095064', '0.0913639205871449', 'narella sp.']
['media_450473_frame_839.jpeg', '0.900890868596882', '0.415997433076641', '0.0756716314031179', '0.146039603960396', 'narella sp.']
['media_450473_frame_811.jpeg', '0.889755011135858', '0.546534653465346', '0.102432488864142', '0.205876420975431', 'narella sp.']
['media_450478_frame_2307.jpeg', '0.618843811538633', '0.279442368879352', '0.014568255786905', '0.0716363501036572', 'narella sp.']
['media_450476_frame_989.jpeg', '0.209532755397212', '0.637840353342265', '0.0302259121085106', '0.0576114557275309', 'narella sp.']
['media_450476_frame_905.jpeg', '0.89913244477954', '0.620335261248897', '0.063922028123207', '0.191457918069035', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.617613232635255', '0.802803646701304', '0.0850639732215102', '0.0696752678568187', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.6665293970206', '0.684485834722086', '0.0495150209858494', '0.074597406935413', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.81875089905308', '0.647446328791295', '0.0621789450449154', '0.0712885446960538', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.690834866890541', '0.603808341230163', '0.0686862912386347', '0.101965711422627', 'narella sp.']
['media_450476_frame_5424.jpeg', '0.788732384759996', '0.710847956082737', '0.0570674252607874', '0.0742506725920117', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.0767713536684735', '0.868135605875204', '0.0364200984452866', '0.0448254712915761', 'Animalia ']
['media_450675_frame_569.jpeg', '0.474023877167048', '0.668444246570271', '0.0438863988838134', '0.0975339769098944', 'narella sp.']
['media_450675_frame_569.jpeg', '0.45567657407556', '0.581958610960171', '0.0296379481622164', '0.100341225409563', 'narella sp.']
['media_450675_frame_569.jpeg', '0.488955530881153', '0.53735406587643', '0.0315386747613941', '0.0875636504220881', 'narella sp.']
['media_450675_frame_569.jpeg', '0.428381313280533', '0.645854382429019', '0.0345772780817781', '0.139424120861791', 'narella sp.']
['media_450675_frame_569.jpeg', '0.768006016243077', '0.779468630260584', '0.0516493661895657', '0.148168542400149', 'narella sp.']
['media_450675_frame_569.jpeg', '0.312147340494676', '0.650543044399599', '0.0198405890870345', '0.077002804078781', 'narella sp.']
['media_450675_frame_569.jpeg', '0.552596898955944', '0.638534733705636', '0.0143160375639532', '0.0440831182285273', 'narella sp.']
['media_450675_frame_569.jpeg', '0.548593422219526', '0.407076692187061', '0.0269705348687857', '0.0676059922064939', 'narella sp.']
['media_450675_frame_569.jpeg', '0.614189027960065', '0.45999686284179', '0.0180568786022899', '0.0744454658750427', 'narella sp.']
['media_450675_frame_569.jpeg', '0.641198983264993', '0.525720300590405', '0.018983026966712', '0.0657653249804655', 'narella sp.']
['media_450675_frame_569.jpeg', '0.68067507178758', '0.455729107143828', '0.0201290022338562', '0.111697440842346', 'narella sp.']
['media_450675_frame_569.jpeg', '0.740928049006265', '0.523159647171628', '0.0224960834817331', '0.0974297012839559', 'narella sp.']
['media_450675_frame_569.jpeg', '0.6969997700488', '0.449754249166681', '0.0222934160629787', '0.0862402781040029', 'narella sp.']
['media_450675_frame_569.jpeg', '0.726681039614655', '0.449769265344137', '0.0260814880913209', '0.0769120706034389', 'narella sp.']
['media_450675_frame_569.jpeg', '0.662799990961381', '0.559008795034509', '0.0122272917516213', '0.0666251987210919', 'narella sp.']
['media_450675_frame_569.jpeg', '0.712137217527386', '0.625585783922716', '0.0220012410656898', '0.0939562223408924', 'narella sp.']
['media_450675_frame_569.jpeg', '0.0516428075168377', '0.693569150801782', '0.0590212102380306', '0.0800863638250118', 'narella sp.']
['media_450675_frame_569.jpeg', '0.0557313624071515', '0.589308442052748', '0.061837567468278', '0.100238788760324', 'narella sp.']
['media_450675_frame_569.jpeg', '0.480449166739551', '0.388875867065813', '0.0431880989005183', '0.0682942482977436', 'narella sp.']
['media_450675_frame_569.jpeg', '0.356624361490046', '0.41953493192832', '0.0257277792216155', '0.0689975943488283', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.293307900771304', '0.853646196521931', '0.0545218047537308', '0.123343833108497', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.485783287729433', '0.625138438947905', '0.0310561913791363', '0.0636373021699945', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.413614020307083', '0.711449678738681', '0.0557979650776445', '0.0869662524674741', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.213035199330003', '0.713724125025707', '0.0478847235726488', '0.0757370325203439', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.614655157118097', '0.72593674140872', '0.0357085277824521', '0.0973602694161345', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.729180203991057', '0.838479828586888', '0.0618321416181215', '0.109076064337989', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.60661326975555', '0.589689556866716', '0.0218334777414548', '0.0582765405264897', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.573940644853666', '0.506037389922889', '0.0295622475519902', '0.0601843824735716', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.494672382449772', '0.657505153869446', '0.0412848436279888', '0.0964514001518162', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.099446716304189', '0.5539591776777', '0.0517785580671413', '0.0759577866210054', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.106820752973553', '0.656412663453552', '0.0383140761815996', '0.0567451671633897', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.118009056432502', '0.63018395314774', '0.0261495065842177', '0.0486378065179955', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.16452987127645', '0.74741125596134', '0.0414588805076226', '0.0642144806065801', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.673393699603041', '0.865456008561438', '0.036205995533462', '0.109031404382759', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.708341571249083', '0.776825509667535', '0.0561625109984354', '0.103724388499471', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.469734307245466', '0.756424604178678', '0.0233956838548658', '0.0811606541646446', 'narella sp.']
['media_450675_frame_2452.jpeg', '0.6401726829059', '0.597451029598627', '0.0458746926347729', '0.0432572800566338', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.515460434901461', '0.606924643584521', '0.0726945410693268', '0.10418646752659', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.385185160583051', '0.393581410397335', '0.0533784274694023', '0.0720725837189806', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.259793906422616', '0.379819970506064', '0.0604680981646027', '0.0841785668048684', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.417531971858356', '0.297622783147483', '0.0467353992734399', '0.109222742517499', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.566851836011411', '0.30849031043971', '0.0448490761927729', '0.0614502642281342', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.509188738049274', '0.283623934432072', '0.0223138287171291', '0.0574261068762809', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.671665940823326', '0.325236100640532', '0.0395850807609557', '0.0795858341374084', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.684790302182416', '0.359772733984474', '0.0434257540137034', '0.0519578065968234', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.759413134839299', '0.352865407315685', '0.0241534888277675', '0.0629474912403225', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.65649993362442', '0.475212710071166', '0.0377153877867953', '0.0760848428239874', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.667052657434484', '0.440676076727225', '0.0196226485936919', '0.0578648500332057', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.839288185334461', '0.483501502073712', '0.0321174975781753', '0.0608874450180848', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.81287222078804', '0.658402688134842', '0.052044596964825', '0.064410821186451', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.735229024268333', '0.686865990548523', '0.0385221529441496', '0.104759202441437', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.457747742753273', '0.743057680997621', '0.0515646600281508', '0.0869542888180667', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.249122395219205', '0.577366903395494', '0.0385121419896423', '0.0648534017470807', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.228062371166823', '0.340557430597707', '0.0168496804123814', '0.0582294437021034', 'narella sp.']
['media_450675_frame_3146.jpeg', '0.485113731018659', '0.588104920015357', '0.0406903150146456', '0.0617302509215906', 'narella sp.']
['media_450675_frame_3214.jpeg', '0.139352626819082', '0.575362637453802', '0.0429610964009568', '0.124094253245451', 'narella sp.']
['media_450675_frame_3214.jpeg', '0.205112003676543', '0.857193225513417', '0.0386782865180089', '0.116149159641596', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.368394179331845', '0.668411062702608', '0.0588322069841984', '0.0928331157747305', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.419683281964077', '0.619147475713941', '0.0449089276847632', '0.172099810834884', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.46222992392036', '0.595909934681551', '0.03681304482964', '0.0808184464113169', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.40002677996134', '0.425264176346561', '0.0343196221910205', '0.117075895619188', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.515420322870073', '0.374277637183024', '0.0313097282668661', '0.0949129433485647', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.632129402920513', '0.327477573003494', '0.0300927883750965', '0.0812926827832431', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.53872412728211', '0.513848273621359', '0.0340487753703488', '0.0793830889443734', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.392248211720183', '0.246205259221199', '0.0413443827448002', '0.0886871959329285', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.265411868858742', '0.287161096266113', '0.039399617579361', '0.0928996184900796', 'narella sp.']
['media_450675_frame_3686.jpeg', '0.263115596125186', '0.249777755665235', '0.0260741429904262', '0.0654014672103557', 'narella sp.']
